Record Date,Debt Held by the Public,Intragovernmental Holdings,Total Public Debt Outstanding,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
12/2/2018,15000000000000,5690000000000,20700000000000,1,2018,2,2018,1,2,12
9/2/2018,15000000000000,5690000000000,20700000000000,1,2018,2,2018,1,2,9
8/2/2018,14800000000000,5670000000000,20500000000000,1,2018,2,2018,1,2,8
7/2/2018,14800000000000,5670000000000,20500000000000,1,2018,2,2018,1,2,7
6/2/2018,14800000000000,5670000000000,20500000000000,1,2018,2,2018,1,2,6
5/2/2018,14800000000000,5660000000000,20500000000000,1,2018,2,2018,1,2,5
2/2/2018,14800000000000,5650000000000,20500000000000,1,2018,2,2018,1,2,2
1/2/2018,14800000000000,5660000000000,20500000000000,1,2018,2,2018,1,2,1
31-01-2018,14800000000000,5690000000000,20500000000000,1,2018,2,2018,1,1,31
30-01-2018,14800000000000,5690000000000,20500000000000,1,2018,2,2018,1,1,30
29-01-2018,14800000000000,5690000000000,20500000000000,1,2018,2,2018,1,1,29
26-01-2018,14800000000000,5690000000000,20500000000000,1,2018,2,2018,1,1,26
25-01-2018,14800000000000,5690000000000,20500000000000,1,2018,2,2018,1,1,25
24-01-2018,14800000000000,5680000000000,20500000000000,1,2018,2,2018,1,1,24
23-01-2018,14800000000000,5690000000000,20500000000000,1,2018,2,2018,1,1,23
22-01-2018,14800000000000,5680000000000,20500000000000,1,2018,2,2018,1,1,22
19-01-2018,14800000000000,5680000000000,20500000000000,1,2018,2,2018,1,1,19
18-01-2018,14800000000000,5680000000000,20500000000000,1,2018,2,2018,1,1,18
17-01-2018,14800000000000,5680000000000,20500000000000,1,2018,2,2018,1,1,17
16-01-2018,14800000000000,5680000000000,20500000000000,1,2018,2,2018,1,1,16
12/1/2018,14800000000000,5670000000000,20500000000000,1,2018,2,2018,1,1,12
11/1/2018,14800000000000,5670000000000,20500000000000,1,2018,2,2018,1,1,11
10/1/2018,14800000000000,5670000000000,20500000000000,1,2018,2,2018,1,1,10
9/1/2018,14800000000000,5680000000000,20500000000000,1,2018,2,2018,1,1,9
8/1/2018,14800000000000,5670000000000,20500000000000,1,2018,2,2018,1,1,8
5/1/2018,14800000000000,5670000000000,20500000000000,1,2018,2,2018,1,1,5
4/1/2018,14800000000000,5660000000000,20500000000000,1,2018,2,2018,1,1,4
3/1/2018,14800000000000,5660000000000,20500000000000,1,2018,2,2018,1,1,3
2/1/2018,14800000000000,5660000000000,20500000000000,1,2018,2,2018,1,1,2
29-12-2017,14800000000000,5680000000000,20500000000000,1,2018,1,2017,4,12,29
28-12-2017,14900000000000,5620000000000,20500000000000,1,2018,1,2017,4,12,28
27-12-2017,14900000000000,5630000000000,20500000000000,1,2018,1,2017,4,12,27
26-12-2017,14900000000000,5630000000000,20500000000000,1,2018,1,2017,4,12,26
22-12-2017,14900000000000,5630000000000,20500000000000,1,2018,1,2017,4,12,22
21-12-2017,14900000000000,5620000000000,20500000000000,1,2018,1,2017,4,12,21
20-12-2017,14900000000000,5620000000000,20500000000000,1,2018,1,2017,4,12,20
19-12-2017,14900000000000,5630000000000,20500000000000,1,2018,1,2017,4,12,19
18-12-2017,14900000000000,5620000000000,20500000000000,1,2018,1,2017,4,12,18
15-12-2017,14900000000000,5620000000000,20500000000000,1,2018,1,2017,4,12,15
14-12-2017,14900000000000,5620000000000,20500000000000,1,2018,1,2017,4,12,14
13-12-2017,14900000000000,5620000000000,20500000000000,1,2018,1,2017,4,12,13
12/12/2017,14900000000000,5630000000000,20500000000000,1,2018,1,2017,4,12,12
11/12/2017,14900000000000,5630000000000,20500000000000,1,2018,1,2017,4,12,11
8/12/2017,14900000000000,5630000000000,20500000000000,1,2018,1,2017,4,12,8
7/12/2017,14900000000000,5640000000000,20500000000000,1,2018,1,2017,4,12,7
6/12/2017,14900000000000,5630000000000,20500000000000,1,2018,1,2017,4,12,6
5/12/2017,14900000000000,5630000000000,20500000000000,1,2018,1,2017,4,12,5
4/12/2017,14900000000000,5630000000000,20500000000000,1,2018,1,2017,4,12,4
1/12/2017,14900000000000,5620000000000,20500000000000,1,2018,1,2017,4,12,1
30-11-2017,14900000000000,5670000000000,20600000000000,1,2018,1,2017,4,11,30
29-11-2017,14900000000000,5660000000000,20600000000000,1,2018,1,2017,4,11,29
28-11-2017,14900000000000,5670000000000,20600000000000,1,2018,1,2017,4,11,28
27-11-2017,14900000000000,5660000000000,20600000000000,1,2018,1,2017,4,11,27
24-11-2017,14900000000000,5660000000000,20600000000000,1,2018,1,2017,4,11,24
22-11-2017,14900000000000,5650000000000,20500000000000,1,2018,1,2017,4,11,22
21-11-2017,14900000000000,5670000000000,20500000000000,1,2018,1,2017,4,11,21
20-11-2017,14900000000000,5660000000000,20500000000000,1,2018,1,2017,4,11,20
17-11-2017,14900000000000,5650000000000,20500000000000,1,2018,1,2017,4,11,17
16-11-2017,14900000000000,5650000000000,20500000000000,1,2018,1,2017,4,11,16
15-11-2017,14900000000000,5650000000000,20500000000000,1,2018,1,2017,4,11,15
14-11-2017,14800000000000,5660000000000,20500000000000,1,2018,1,2017,4,11,14
13-11-2017,14800000000000,5650000000000,20500000000000,1,2018,1,2017,4,11,13
10/11/2017,14800000000000,5620000000000,20500000000000,1,2018,1,2017,4,11,10
9/11/2017,14800000000000,5650000000000,20500000000000,1,2018,1,2017,4,11,9
8/11/2017,14800000000000,5650000000000,20500000000000,1,2018,1,2017,4,11,8
7/11/2017,14800000000000,5660000000000,20500000000000,1,2018,1,2017,4,11,7
6/11/2017,14800000000000,5650000000000,20500000000000,1,2018,1,2017,4,11,6
3/11/2017,14800000000000,5650000000000,20500000000000,1,2018,1,2017,4,11,3
2/11/2017,14800000000000,5660000000000,20500000000000,1,2018,1,2017,4,11,2
1/11/2017,14800000000000,5650000000000,20500000000000,1,2018,1,2017,4,11,1
31-10-2017,14800000000000,5690000000000,20400000000000,1,2018,1,2017,4,10,31
30-10-2017,14800000000000,5680000000000,20500000000000,1,2018,1,2017,4,10,30
27-10-2017,14800000000000,5680000000000,20500000000000,1,2018,1,2017,4,10,27
26-10-2017,14800000000000,5680000000000,20500000000000,1,2018,1,2017,4,10,26
25-10-2017,14800000000000,5690000000000,20400000000000,1,2018,1,2017,4,10,25
24-10-2017,14800000000000,5690000000000,20400000000000,1,2018,1,2017,4,10,24
23-10-2017,14800000000000,5680000000000,20400000000000,1,2018,1,2017,4,10,23
20-10-2017,14800000000000,5680000000000,20400000000000,1,2018,1,2017,4,10,20
19-10-2017,14800000000000,5680000000000,20400000000000,1,2018,1,2017,4,10,19
18-10-2017,14700000000000,5680000000000,20400000000000,1,2018,1,2017,4,10,18
17-10-2017,14700000000000,5690000000000,20400000000000,1,2018,1,2017,4,10,17
16-10-2017,14700000000000,5680000000000,20400000000000,1,2018,1,2017,4,10,16
13-10-2017,14700000000000,5680000000000,20400000000000,1,2018,1,2017,4,10,13
12/10/2017,14700000000000,5670000000000,20400000000000,1,2018,1,2017,4,10,12
11/10/2017,14700000000000,5670000000000,20400000000000,1,2018,1,2017,4,10,11
10/10/2017,14700000000000,5680000000000,20400000000000,1,2018,1,2017,4,10,10
6/10/2017,14700000000000,5670000000000,20400000000000,1,2018,1,2017,4,10,6
5/10/2017,14700000000000,5670000000000,20400000000000,1,2018,1,2017,4,10,5
4/10/2017,14700000000000,5670000000000,20300000000000,1,2018,1,2017,4,10,4
3/10/2017,14700000000000,5670000000000,20300000000000,1,2018,1,2017,4,10,3
2/10/2017,14700000000000,5670000000000,20300000000000,1,2018,1,2017,4,10,2
29-09-2017,14700000000000,5570000000000,20200000000000,1,2017,4,2017,3,9,29
28-09-2017,14600000000000,5550000000000,20200000000000,1,2017,4,2017,3,9,28
27-09-2017,14600000000000,5560000000000,20200000000000,1,2017,4,2017,3,9,27
26-09-2017,14600000000000,5570000000000,20200000000000,1,2017,4,2017,3,9,26
25-09-2017,14600000000000,5560000000000,20200000000000,1,2017,4,2017,3,9,25
22-09-2017,14600000000000,5550000000000,20200000000000,1,2017,4,2017,3,9,22
21-09-2017,14600000000000,5550000000000,20200000000000,1,2017,4,2017,3,9,21
20-09-2017,14600000000000,5550000000000,20200000000000,1,2017,4,2017,3,9,20
19-09-2017,14600000000000,5560000000000,20200000000000,1,2017,4,2017,3,9,19
18-09-2017,14600000000000,5550000000000,20200000000000,1,2017,4,2017,3,9,18
15-09-2017,14600000000000,5540000000000,20200000000000,1,2017,4,2017,3,9,15
14-09-2017,14600000000000,5540000000000,20200000000000,1,2017,4,2017,3,9,14
13-09-2017,14600000000000,5540000000000,20200000000000,1,2017,4,2017,3,9,13
12/9/2017,14600000000000,5550000000000,20200000000000,1,2017,4,2017,3,9,12
11/9/2017,14600000000000,5540000000000,20200000000000,1,2017,4,2017,3,9,11
8/9/2017,14600000000000,5540000000000,20200000000000,1,2017,4,2017,3,9,8
7/9/2017,14400000000000,5430000000000,19800000000000,1,2017,4,2017,3,9,7
6/9/2017,14400000000000,5430000000000,19800000000000,1,2017,4,2017,3,9,6
5/9/2017,14400000000000,5430000000000,19800000000000,1,2017,4,2017,3,9,5
1/9/2017,14400000000000,5420000000000,19800000000000,1,2017,4,2017,3,9,1
31-08-2017,14400000000000,5460000000000,19800000000000,1,2017,4,2017,3,8,31
30-08-2017,14400000000000,5450000000000,19800000000000,1,2017,4,2017,3,8,30
29-08-2017,14400000000000,5460000000000,19800000000000,1,2017,4,2017,3,8,29
28-08-2017,14400000000000,5450000000000,19800000000000,1,2017,4,2017,3,8,28
25-08-2017,14400000000000,5450000000000,19800000000000,1,2017,4,2017,3,8,25
24-08-2017,14400000000000,5450000000000,19800000000000,1,2017,4,2017,3,8,24
23-08-2017,14400000000000,5450000000000,19800000000000,1,2017,4,2017,3,8,23
22-08-2017,14400000000000,5460000000000,19800000000000,1,2017,4,2017,3,8,22
21-08-2017,14400000000000,5450000000000,19800000000000,1,2017,4,2017,3,8,21
18-08-2017,14400000000000,5450000000000,19800000000000,1,2017,4,2017,3,8,18
17-08-2017,14400000000000,5450000000000,19800000000000,1,2017,4,2017,3,8,17
16-08-2017,14400000000000,5450000000000,19800000000000,1,2017,4,2017,3,8,16
15-08-2017,14400000000000,5460000000000,19800000000000,1,2017,4,2017,3,8,15
14-08-2017,14400000000000,5450000000000,19800000000000,1,2017,4,2017,3,8,14
11/8/2017,14400000000000,5440000000000,19800000000000,1,2017,4,2017,3,8,11
10/8/2017,14400000000000,5450000000000,19800000000000,1,2017,4,2017,3,8,10
9/8/2017,14400000000000,5440000000000,19800000000000,1,2017,4,2017,3,8,9
8/8/2017,14400000000000,5460000000000,19800000000000,1,2017,4,2017,3,8,8
7/8/2017,14400000000000,5450000000000,19800000000000,1,2017,4,2017,3,8,7
4/8/2017,14400000000000,5450000000000,19800000000000,1,2017,4,2017,3,8,4
3/8/2017,14400000000000,5450000000000,19800000000000,1,2017,4,2017,3,8,3
2/8/2017,14400000000000,5460000000000,19800000000000,1,2017,4,2017,3,8,2
1/8/2017,14400000000000,5450000000000,19800000000000,1,2017,4,2017,3,8,1
31-07-2017,14400000000000,5480000000000,19800000000000,1,2017,4,2017,3,7,31
28-07-2017,14400000000000,5470000000000,19800000000000,1,2017,4,2017,3,7,28
27-07-2017,14400000000000,5490000000000,19800000000000,1,2017,4,2017,3,7,27
26-07-2017,14400000000000,5490000000000,19800000000000,1,2017,4,2017,3,7,26
25-07-2017,14300000000000,5500000000000,19800000000000,1,2017,4,2017,3,7,25
24-07-2017,14400000000000,5490000000000,19800000000000,1,2017,4,2017,3,7,24
21-07-2017,14400000000000,5490000000000,19800000000000,1,2017,4,2017,3,7,21
20-07-2017,14400000000000,5490000000000,19800000000000,1,2017,4,2017,3,7,20
19-07-2017,14400000000000,5480000000000,19800000000000,1,2017,4,2017,3,7,19
18-07-2017,14300000000000,5500000000000,19800000000000,1,2017,4,2017,3,7,18
17-07-2017,14400000000000,5490000000000,19800000000000,1,2017,4,2017,3,7,17
14-07-2017,14400000000000,5480000000000,19800000000000,1,2017,4,2017,3,7,14
13-07-2017,14400000000000,5480000000000,19800000000000,1,2017,4,2017,3,7,13
12/7/2017,14400000000000,5480000000000,19800000000000,1,2017,4,2017,3,7,12
11/7/2017,14400000000000,5490000000000,19800000000000,1,2017,4,2017,3,7,11
10/7/2017,14400000000000,5490000000000,19800000000000,1,2017,4,2017,3,7,10
7/7/2017,14400000000000,5480000000000,19800000000000,1,2017,4,2017,3,7,7
6/7/2017,14400000000000,5480000000000,19800000000000,1,2017,4,2017,3,7,6
5/7/2017,14400000000000,5480000000000,19800000000000,1,2017,4,2017,3,7,5
3/7/2017,14400000000000,5470000000000,19800000000000,1,2017,4,2017,3,7,3
30-06-2017,14400000000000,5480000000000,19800000000000,1,2017,3,2017,2,6,30
29-06-2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,6,29
28-06-2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,6,28
27-06-2017,14300000000000,5550000000000,19800000000000,1,2017,3,2017,2,6,27
26-06-2017,14300000000000,5550000000000,19800000000000,1,2017,3,2017,2,6,26
23-06-2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,6,23
22-06-2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,6,22
21-06-2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,6,21
20-06-2017,14300000000000,5550000000000,19800000000000,1,2017,3,2017,2,6,20
19-06-2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,6,19
16-06-2017,14300000000000,5530000000000,19800000000000,1,2017,3,2017,2,6,16
15-06-2017,14300000000000,5530000000000,19800000000000,1,2017,3,2017,2,6,15
14-06-2017,14300000000000,5520000000000,19800000000000,1,2017,3,2017,2,6,14
13-06-2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,6,13
12/6/2017,14300000000000,5530000000000,19800000000000,1,2017,3,2017,2,6,12
9/6/2017,14300000000000,5530000000000,19800000000000,1,2017,3,2017,2,6,9
8/6/2017,14300000000000,5530000000000,19800000000000,1,2017,3,2017,2,6,8
7/6/2017,14300000000000,5520000000000,19800000000000,1,2017,3,2017,2,6,7
6/6/2017,14300000000000,5520000000000,19800000000000,1,2017,3,2017,2,6,6
5/6/2017,14300000000000,5510000000000,19800000000000,1,2017,3,2017,2,6,5
2/6/2017,14300000000000,5500000000000,19800000000000,1,2017,3,2017,2,6,2
1/6/2017,14300000000000,5520000000000,19800000000000,1,2017,3,2017,2,6,1
31-05-2017,14300000000000,5550000000000,19800000000000,1,2017,3,2017,2,5,31
30-05-2017,14300000000000,5530000000000,19800000000000,1,2017,3,2017,2,5,30
26-05-2017,14300000000000,5530000000000,19800000000000,1,2017,3,2017,2,5,26
25-05-2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,5,25
24-05-2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,5,24
23-05-2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,5,23
22-05-2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,5,22
19-05-2017,14300000000000,5530000000000,19800000000000,1,2017,3,2017,2,5,19
18-05-2017,14300000000000,5530000000000,19800000000000,1,2017,3,2017,2,5,18
17-05-2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,5,17
16-05-2017,14300000000000,5550000000000,19800000000000,1,2017,3,2017,2,5,16
15-05-2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,5,15
12/5/2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,5,12
11/5/2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,5,11
10/5/2017,14300000000000,5530000000000,19800000000000,1,2017,3,2017,2,5,10
9/5/2017,14300000000000,5550000000000,19800000000000,1,2017,3,2017,2,5,9
8/5/2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,5,8
5/5/2017,14300000000000,5530000000000,19800000000000,1,2017,3,2017,2,5,5
4/5/2017,14300000000000,5530000000000,19800000000000,1,2017,3,2017,2,5,4
3/5/2017,14300000000000,5530000000000,19800000000000,1,2017,3,2017,2,5,3
2/5/2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,5,2
1/5/2017,14300000000000,5520000000000,19800000000000,1,2017,3,2017,2,5,1
28-04-2017,14300000000000,5550000000000,19800000000000,1,2017,3,2017,2,4,28
27-04-2017,14300000000000,5550000000000,19800000000000,1,2017,3,2017,2,4,27
26-04-2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,4,26
25-04-2017,14300000000000,5550000000000,19800000000000,1,2017,3,2017,2,4,25
24-04-2017,14300000000000,5540000000000,19800000000000,1,2017,3,2017,2,4,24
21-04-2017,14300000000000,5530000000000,19800000000000,1,2017,3,2017,2,4,21
20-04-2017,14300000000000,5530000000000,19800000000000,1,2017,3,2017,2,4,20
19-04-2017,14300000000000,5520000000000,19800000000000,1,2017,3,2017,2,4,19
18-04-2017,14300000000000,5520000000000,19800000000000,1,2017,3,2017,2,4,18
17-04-2017,14300000000000,5520000000000,19800000000000,1,2017,3,2017,2,4,17
14-04-2017,14400000000000,5490000000000,19800000000000,1,2017,3,2017,2,4,14
13-04-2017,14400000000000,5490000000000,19800000000000,1,2017,3,2017,2,4,13
12/4/2017,14400000000000,5490000000000,19800000000000,1,2017,3,2017,2,4,12
11/4/2017,14300000000000,5500000000000,19800000000000,1,2017,3,2017,2,4,11
10/4/2017,14400000000000,5490000000000,19800000000000,1,2017,3,2017,2,4,10
7/4/2017,14400000000000,5490000000000,19800000000000,1,2017,3,2017,2,4,7
6/4/2017,14400000000000,5490000000000,19800000000000,1,2017,3,2017,2,4,6
5/4/2017,14400000000000,5480000000000,19800000000000,1,2017,3,2017,2,4,5
4/4/2017,14400000000000,5480000000000,19800000000000,1,2017,3,2017,2,4,4
3/4/2017,14400000000000,5470000000000,19800000000000,1,2017,3,2017,2,4,3
31-03-2017,14400000000000,5480000000000,19800000000000,1,2017,2,2017,1,3,31
30-03-2017,14300000000000,5500000000000,19800000000000,1,2017,2,2017,1,3,30
29-03-2017,14300000000000,5500000000000,19800000000000,1,2017,2,2017,1,3,29
28-03-2017,14300000000000,5500000000000,19800000000000,1,2017,2,2017,1,3,28
27-03-2017,14400000000000,5490000000000,19800000000000,1,2017,2,2017,1,3,27
24-03-2017,14400000000000,5490000000000,19800000000000,1,2017,2,2017,1,3,24
23-03-2017,14400000000000,5490000000000,19800000000000,1,2017,2,2017,1,3,23
22-03-2017,14400000000000,5480000000000,19800000000000,1,2017,2,2017,1,3,22
21-03-2017,14300000000000,5500000000000,19800000000000,1,2017,2,2017,1,3,21
20-03-2017,14400000000000,5490000000000,19800000000000,1,2017,2,2017,1,3,20
17-03-2017,14400000000000,5490000000000,19800000000000,1,2017,2,2017,1,3,17
16-03-2017,14400000000000,5480000000000,19800000000000,1,2017,2,2017,1,3,16
15-03-2017,14300000000000,5510000000000,19800000000000,1,2017,2,2017,1,3,15
14-03-2017,14400000000000,5520000000000,19900000000000,1,2017,2,2017,1,3,14
13-03-2017,14300000000000,5510000000000,19900000000000,1,2017,2,2017,1,3,13
10/3/2017,14300000000000,5500000000000,19900000000000,1,2017,2,2017,1,3,10
9/3/2017,14300000000000,5510000000000,19900000000000,1,2017,2,2017,1,3,9
8/3/2017,14400000000000,5500000000000,19900000000000,1,2017,2,2017,1,3,8
7/3/2017,14400000000000,5520000000000,19900000000000,1,2017,2,2017,1,3,7
6/3/2017,14400000000000,5510000000000,19900000000000,1,2017,2,2017,1,3,6
3/3/2017,14400000000000,5510000000000,19900000000000,1,2017,2,2017,1,3,3
2/3/2017,14400000000000,5520000000000,19900000000000,1,2017,2,2017,1,3,2
1/3/2017,14400000000000,5510000000000,19900000000000,1,2017,2,2017,1,3,1
28-02-2017,14400000000000,5550000000000,20000000000000,1,2017,2,2017,1,2,28
27-02-2017,14400000000000,5530000000000,19900000000000,1,2017,2,2017,1,2,27
24-02-2017,14400000000000,5530000000000,19900000000000,1,2017,2,2017,1,2,24
23-02-2017,14400000000000,5530000000000,19900000000000,1,2017,2,2017,1,2,23
22-02-2017,14400000000000,5530000000000,19900000000000,1,2017,2,2017,1,2,22
21-02-2017,14400000000000,5530000000000,19900000000000,1,2017,2,2017,1,2,21
17-02-2017,14400000000000,5530000000000,19900000000000,1,2017,2,2017,1,2,17
16-02-2017,14400000000000,5520000000000,19900000000000,1,2017,2,2017,1,2,16
15-02-2017,14400000000000,5520000000000,19900000000000,1,2017,2,2017,1,2,15
14-02-2017,14400000000000,5530000000000,19900000000000,1,2017,2,2017,1,2,14
13-02-2017,14400000000000,5520000000000,19900000000000,1,2017,2,2017,1,2,13
